AvgSpotLen	BioSample	Experiment	LibraryLayout	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	barcode	c1_batch_id	c1_chip_size	c1_machine_id	c1_plate_coordinate	dilution_plate_coordinate	dob	ercc_spike_in_dilution	experimental_condition	expt_condition	facs_selection	index_set	lane	library_plate_coordinate	library_plate_id	number_of_animals	sequencing_run_id	sex_type	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	genetic_background	source_name	visual_qc
50	SAMN06469146	SRX2608631	SINGLE	47	31	SRR5307424	SRS2021044	GSM2517757	P32	N714_S502	P12	small	Frodo	17	C8	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11A	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469145	SRX2608632	SINGLE	47	31	SRR5307425	SRS2021040	GSM2517758	P32	N714_S503	P12	small	Frodo	65	C11	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11B	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469147	SRX2608633	SINGLE	35	23	SRR5307426	SRS2021047	GSM2517759	P32	N714_S505	P12	small	Frodo	66	C12	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11C	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469143	SRX2608634	SINGLE	50	33	SRR5307427	SRS2021045	GSM2517760	P32	N714_S506	P12	small	Frodo	21	D1	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11D	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469144	SRX2608635	SINGLE	47	31	SRR5307428	SRS2021050	GSM2517761	P32	N714_S507	P12	small	Frodo	20	D2	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11E	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469142	SRX2608636	SINGLE	43	29	SRR5307429	SRS2021046	GSM2517762	P32	N714_S508	P12	small	Frodo	67	D4	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11F	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469140	SRX2608637	SINGLE	41	29	SRR5307430	SRS2021048	GSM2517763	P32	N714_S510	P12	small	Frodo	22	D9	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11G	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469139	SRX2608638	SINGLE	43	29	SRR5307431	SRS2021053	GSM2517764	P32	N714_S511	P12	small	Frodo	70	D10	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	11H	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469141	SRX2608639	SINGLE	48	31	SRR5307432	SRS2021049	GSM2517765	P32	N715_S502	P12	small	Frodo	26	E2	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12A	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469138	SRX2608640	SINGLE	50	33	SRR5307433	SRS2021054	GSM2517766	P32	N715_S503	P12	small	Frodo	74	E5	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12B	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469134	SRX2608641	SINGLE	50	33	SRR5307434	SRS2021051	GSM2517767	P32	N715_S505	P12	small	Frodo	73	E6	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12C	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469137	SRX2608642	SINGLE	57	37	SRR5307435	SRS2021057	GSM2517768	P32	N715_S506	P12	small	Frodo	28	E7	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12D	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469136	SRX2608643	SINGLE	49	33	SRR5307436	SRS2021052	GSM2517769	P32	N715_S507	P12	small	Frodo	29	E8	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12E	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469135	SRX2608644	SINGLE	49	34	SRR5307437	SRS2021059	GSM2517770	P32	N715_S508	P12	small	Frodo	30	E9	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12F	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469133	SRX2608645	SINGLE	47	31	SRR5307438	SRS2021055	GSM2517771	P32	N715_S510	P12	small	Frodo	78	E10	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12G	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469132	SRX2608646	SINGLE	48	31	SRR5307439	SRS2021056	GSM2517772	P32	N715_S511	P12	small	Frodo	77	E11	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	A	3	12H	OEL21	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469128	SRX2608647	SINGLE	55	37	SRR5307440	SRS2021058	GSM2517773	P32	N716_S513	P12	small	Frodo	31	F1	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1A	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469131	SRX2608648	SINGLE	64	42	SRR5307441	SRS2021064	GSM2517774	P32	N716_S515	P12	small	Frodo	81	F4	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1B	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469130	SRX2608649	SINGLE	51	34	SRR5307442	SRS2021060	GSM2517775	P32	N716_S516	P12	small	Frodo	80	F5	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1C	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469129	SRX2608650	SINGLE	51	34	SRR5307443	SRS2021062	GSM2517776	P32	N716_S517	P12	small	Frodo	79	F6	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1D	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469125	SRX2608651	SINGLE	63	41	SRR5307444	SRS2021063	GSM2517777	P32	N716_S518	P12	small	Frodo	35	F8	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1E	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469126	SRX2608652	SINGLE	53	34	SRR5307445	SRS2021076	GSM2517778	P32	N716_S520	P12	small	Frodo	84	F10	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1F	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469124	SRX2608653	SINGLE	43	32	SRR5307446	SRS2021061	GSM2517779	P32	N716_S521	P12	small	Frodo	83	F11	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1G	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469127	SRX2608654	SINGLE	56	36	SRR5307447	SRS2021066	GSM2517780	P32	N716_S522	P12	small	Frodo	82	F12	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	1H	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469122	SRX2608655	SINGLE	47	31	SRR5307448	SRS2021065	GSM2517781	P32	N718_S513	P12	small	Frodo	39	G3	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2A	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469121	SRX2608656	SINGLE	49	32	SRR5307449	SRS2021067	GSM2517782	P32	N718_S515	P12	small	Frodo	87	G4	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2B	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469123	SRX2608657	SINGLE	43	28	SRR5307450	SRS2021069	GSM2517783	P32	N718_S516	P12	small	Frodo	86	G5	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2C	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469120	SRX2608658	SINGLE	49	32	SRR5307451	SRS2021068	GSM2517784	P32	N718_S517	P12	small	Frodo	85	G6	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2D	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469119	SRX2608659	SINGLE	51	33	SRR5307452	SRS2021074	GSM2517785	P32	N718_S518	P12	small	Frodo	40	G7	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2E	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469118	SRX2608660	SINGLE	52	34	SRR5307453	SRS2021071	GSM2517786	P32	N718_S520	P12	small	Frodo	41	G8	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2F	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469117	SRX2608661	SINGLE	49	32	SRR5307454	SRS2021070	GSM2517787	P32	N718_S521	P12	small	Frodo	90	G10	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2G	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469116	SRX2608662	SINGLE	55	36	SRR5307455	SRS2021072	GSM2517788	P32	N718_S522	P12	small	Frodo	88	G12	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	2H	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469115	SRX2608663	SINGLE	42	28	SRR5307456	SRS2021078	GSM2517789	P32	N719_S513	P12	small	Frodo	44	H2	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	3A	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469114	SRX2608664	SINGLE	50	35	SRR5307457	SRS2021083	GSM2517790	P32	N719_S515	P12	small	Frodo	45	H3	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	3B	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469113	SRX2608665	SINGLE	44	29	SRR5307458	SRS2021075	GSM2517791	P32	N719_S516	P12	small	Frodo	93	H4	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	3C	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469112	SRX2608666	SINGLE	29	22	SRR5307459	SRS2021077	GSM2517792	P32	N719_S517	P12	small	Frodo	92	H5	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	3D	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469110	SRX2608667	SINGLE	56	36	SRR5307460	SRS2021082	GSM2517793	P32	N719_S518	P12	small	Frodo	91	H6	2015-08-13	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	3E	OEL22	2	oe7_L17L18L19L20L21L22	MF	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469111	SRX2608668	SINGLE	60	39	SRR5307461	SRS2021080	GSM2517794	P28	N720_S513	P13	small	Frodo	3	A1	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4A	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469109	SRX2608669	SINGLE	73	48	SRR5307462	SRS2021073	GSM2517795	P28	N720_S515	P13	small	Frodo	1	A3	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4B	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469108	SRX2608670	SINGLE	60	40	SRR5307463	SRS2021079	GSM2517796	P28	N720_S516	P13	small	Frodo	49	A4	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4C	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469107	SRX2608671	SINGLE	65	43	SRR5307464	SRS2021084	GSM2517797	P28	N720_S517	P13	small	Frodo	50	A5	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4D	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469106	SRX2608672	SINGLE	68	44	SRR5307465	SRS2021081	GSM2517798	P28	N720_S518	P13	small	Frodo	6	A7	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4E	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469104	SRX2608673	SINGLE	63	41	SRR5307466	SRS2021088	GSM2517799	P28	N720_S520	P13	small	Frodo	53	A11	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4F	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469105	SRX2608674	SINGLE	69	45	SRR5307467	SRS2021087	GSM2517800	P28	N720_S521	P13	small	Frodo	54	A12	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4G	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469103	SRX2608675	SINGLE	71	46	SRR5307468	SRS2021085	GSM2517801	P28	N720_S522	P13	small	Frodo	7	B3	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	4H	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
50	SAMN06469100	SRX2608676	SINGLE	61	40	SRR5307469	SRS2021086	GSM2517802	P28	N721_S513	P13	small	Frodo	55	B4	2015-08-24	NA	Krt5-Rosa-eYFP, p63cKO, 7 days post tamoxifen	K5ERp63ckO_UI_7dpt	YFP+	D	3	5A	OEL22	1	oe7_L17L18L19L20L21L22	M	RNA-Seq	PRJNA377622	GEO	public	sra	ncbi	0	Illumina HiSeq 2500	cDNA	TRANSCRIPTOMIC	2017-03-02	Mus musculus	ILLUMINA	2017-04-18	SRP100980	C57Bl6-129	olfactory epithelium	Yes
