AvgSpotLen	BioSample	Experiment	Instrument	MBases	MBytes	Run	SRA_Sample	Sample_Name	cells_in_well	control_well	debris	hour_post_serum_switch	library_protocol	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	cell_type
200	SAMN02413076	SRX379797	Illumina HiSeq 2500	393	242	SRR1033107	SRS504255	GSM1269157	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413077	SRX379798	Illumina HiSeq 2500	351	216	SRR1033108	SRS504256	GSM1269158	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413079	SRX379799	Illumina HiSeq 2500	378	231	SRR1033109	SRS504257	GSM1269159	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413080	SRX379800	Illumina HiSeq 2500	413	250	SRR1033110	SRS504258	GSM1269160	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413057	SRX379801	Illumina HiSeq 2500	438	270	SRR1033111	SRS504259	GSM1269161	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413053	SRX379802	Illumina HiSeq 2500	257	158	SRR1033112	SRS504260	GSM1269162	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413055	SRX379803	Illumina HiSeq 2500	643	393	SRR1033113	SRS504261	GSM1269163	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_A	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413081	SRX379804	Illumina HiSeq 2500	659	400	SRR1033114	SRS504262	GSM1269164	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413060	SRX379805	Illumina HiSeq 2500	447	271	SRR1033115	SRS504263	GSM1269165	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413083	SRX379806	Illumina HiSeq 2500	415	254	SRR1033116	SRS504264	GSM1269166	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413091	SRX379807	Illumina HiSeq 2500	545	330	SRR1033117	SRS504265	GSM1269167	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413086	SRX379808	Illumina HiSeq 2500	161	98	SRR1033118	SRS504266	GSM1269168	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412898	SRX379809	Illumina HiSeq 2500	483	292	SRR1033119	SRS504267	GSM1269169	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412896	SRX379810	Illumina HiSeq 2500	80	47	SRR1033120	SRS504269	GSM1269170	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412899	SRX379811	Illumina HiSeq 2500	393	243	SRR1033121	SRS504268	GSM1269171	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412897	SRX379812	Illumina HiSeq 2500	225	137	SRR1033122	SRS504270	GSM1269172	0	FALSE	TRUE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412922	SRX379813	Illumina HiSeq 2500	545	331	SRR1033123	SRS504271	GSM1269173	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412901	SRX379814	Illumina HiSeq 2500	338	205	SRR1033124	SRS504272	GSM1269174	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412907	SRX379815	Illumina HiSeq 2500	579	350	SRR1033125	SRS504273	GSM1269175	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_B	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412900	SRX379816	Illumina HiSeq 2500	465	282	SRR1033126	SRS504274	GSM1269176	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412905	SRX379817	Illumina HiSeq 2500	630	384	SRR1033127	SRS504275	GSM1269177	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412903	SRX379818	Illumina HiSeq 2500	582	354	SRR1033128	SRS504277	GSM1269178	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412909	SRX379819	Illumina HiSeq 2500	631	384	SRR1033129	SRS504276	GSM1269179	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412902	SRX379820	Illumina HiSeq 2500	452	274	SRR1033130	SRS504278	GSM1269180	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412908	SRX379821	Illumina HiSeq 2500	384	233	SRR1033131	SRS504279	GSM1269181	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412904	SRX379822	Illumina HiSeq 2500	409	249	SRR1033132	SRS504280	GSM1269182	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412910	SRX379823	Illumina HiSeq 2500	210	129	SRR1033133	SRS504281	GSM1269183	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412906	SRX379824	Illumina HiSeq 2500	382	230	SRR1033134	SRS504282	GSM1269184	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412911	SRX379825	Illumina HiSeq 2500	518	315	SRR1033135	SRS504283	GSM1269185	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412912	SRX379826	Illumina HiSeq 2500	623	378	SRR1033136	SRS504284	GSM1269186	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412915	SRX379827	Illumina HiSeq 2500	743	452	SRR1033137	SRS504285	GSM1269187	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_C	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412914	SRX379828	Illumina HiSeq 2500	524	324	SRR1033138	SRS504287	GSM1269188	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412916	SRX379829	Illumina HiSeq 2500	743	456	SRR1033139	SRS504286	GSM1269189	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412913	SRX379830	Illumina HiSeq 2500	618	383	SRR1033140	SRS504288	GSM1269190	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412917	SRX379831	Illumina HiSeq 2500	778	479	SRR1033141	SRS504289	GSM1269191	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412918	SRX379832	Illumina HiSeq 2500	159	99	SRR1033142	SRS504290	GSM1269192	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02412921	SRX379833	Illumina HiSeq 2500	303	188	SRR1033143	SRS504291	GSM1269193	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413090	SRX379834	Illumina HiSeq 2500	413	255	SRR1033144	SRS504292	GSM1269194	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413062	SRX379835	Illumina HiSeq 2500	589	364	SRR1033145	SRS504293	GSM1269195	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413063	SRX379836	Illumina HiSeq 2500	630	384	SRR1033146	SRS504294	GSM1269196	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413067	SRX379837	Illumina HiSeq 2500	833	514	SRR1033147	SRS504295	GSM1269197	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413066	SRX379838	Illumina HiSeq 2500	452	278	SRR1033148	SRS504296	GSM1269198	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413068	SRX379839	Illumina HiSeq 2500	642	394	SRR1033149	SRS504297	GSM1269199	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_D	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413071	SRX379840	Illumina HiSeq 2500	458	280	SRR1033150	SRS504298	GSM1269200	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413072	SRX379841	Illumina HiSeq 2500	529	323	SRR1033151	SRS504299	GSM1269201	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413099	SRX379842	Illumina HiSeq 2500	452	278	SRR1033152	SRS504300	GSM1269202	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413092	SRX379843	Illumina HiSeq 2500	477	294	SRR1033153	SRS504301	GSM1269203	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413073	SRX379844	Illumina HiSeq 2500	503	310	SRR1033154	SRS504302	GSM1269204	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413074	SRX379845	Illumina HiSeq 2500	731	447	SRR1033155	SRS504303	GSM1269205	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413075	SRX379846	Illumina HiSeq 2500	353	217	SRR1033156	SRS504304	GSM1269206	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413078	SRX379847	Illumina HiSeq 2500	538	329	SRR1033157	SRS504305	GSM1269207	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413089	SRX379848	Illumina HiSeq 2500	440	268	SRR1033158	SRS504306	GSM1269208	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413082	SRX379849	Illumina HiSeq 2500	336	207	SRR1033159	SRS504307	GSM1269209	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413100	SRX379850	Illumina HiSeq 2500	614	374	SRR1033160	SRS504308	GSM1269210	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413098	SRX379851	Illumina HiSeq 2500	725	442	SRR1033161	SRS504309	GSM1269211	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_E	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413084	SRX379852	Illumina HiSeq 2500	781	474	SRR1033162	SRS504311	GSM1269212	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413103	SRX379853	Illumina HiSeq 2500	559	339	SRR1033163	SRS504310	GSM1269213	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413085	SRX379854	Illumina HiSeq 2500	574	352	SRR1033164	SRS504312	GSM1269214	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413104	SRX379855	Illumina HiSeq 2500	835	509	SRR1033165	SRS504313	GSM1269215	~250	TRUE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413088	SRX379856	Illumina HiSeq 2500	948	571	SRR1033166	SRS504314	GSM1269216	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413107	SRX379857	Illumina HiSeq 2500	37	22	SRR1033167	SRS504315	GSM1269217	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413087	SRX379858	Illumina HiSeq 2500	635	387	SRR1033168	SRS504316	GSM1269218	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413111	SRX379859	Illumina HiSeq 2500	488	296	SRR1033169	SRS504317	GSM1269219	0	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413093	SRX379860	Illumina HiSeq 2500	619	375	SRR1033170	SRS504319	GSM1269220	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413109	SRX379861	Illumina HiSeq 2500	706	430	SRR1033171	SRS504318	GSM1269221	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
200	SAMN02413094	SRX379862	Illumina HiSeq 2500	654	395	SRR1033172	SRS504320	GSM1269222	1	FALSE	FALSE	48	Single-cell	Myoblast_Cell T48_CT_F	RNA-Seq	PRJNA229164	GEO	public	sra	ncbi	0	PAIRED	cDNA	TRANSCRIPTOMIC	2013-11-19	Homo sapiens	ILLUMINA	2014-03-24	SRP033135	Human Skeletal Muscle Myoblasts (HSMM)
