	SRR4047452	SRR4047453	SRR4047431	SRR4047415	SRR4047430	SRR4047450	SRR4047404	SRR4047426	SRR4047425	SRR4047424	SRR4047441	SRR4047410	SRR4047448	SRR4047440	SRR4047446	SRR4047406	SRR4047422	SRR4047435	SRR4047451	SRR4047434	SRR4047408	SRR4047437	SRR4047454	SRR4047405	SRR4047445	SRR4047444	SRR4047414	SRR4047399	SRR4047443	SRR4047449	SRR4047396	SRR4047400	SRR4047398	SRR4047442	SRR4047457	SRR4047419	SRR4047417	SRR4047401	SRR4047403	SRR4047412	SRR4047420	SRR4047423	SRR4047436	SRR4047455	SRR4047428	SRR4047411	SRR4047429	SRR4047427	SRR4047397	SRR4047447	SRR4047456	SRR4047438	SRR4047402	SRR4047433	SRR4047416	SRR4047418	SRR4047421	SRR4047458	SRR4047439	SRR4047432	SRR4047409	SRR4047407	SRR4047297	SRR4047296	SRR4047335	SRR4047282	SRR4047281	SRR4047356	SRR4047348	SRR4047372	SRR4047375	SRR4047366	SRR4047383	SRR4047380	SRR4047246	SRR4047382	SRR4047361	SRR4047386	SRR4047373	SRR4047251	SRR4047368	SRR4047376	SRR4047357	SRR4047245	SRR4047355	SRR4047266	SRR4047277	SRR4047258	SRR4047269	SRR4047247	SRR4047264	SRR4047253	SRR4047268	SRR4047276	SRR4047250	SRR4047256	SRR4047248	SRR4047377	SRR4047395	SRR4047270	SRR4047272	SRR4047265	SRR4047273	SRR4047275	SRR4047384	SRR4047257	SRR4047267	SRR4047259	SRR4047262	SRR4047249	SRR4047381	SRR4047365	SRR4047252	SRR4047274	SRR4047261	SRR4047387	SRR4047374	SRR4047388	SRR4047360	SRR4047364	SRR4047358	SRR4047363	SRR4047255	SRR4047392	SRR4047379	SRR4047271	SRR4047370	SRR4047367	SRR4047354	SRR4047369	SRR4047378	SRR4047391	SRR4047385	SRR4047394	SRR4047254	SRR4047291	SRR4047371	SRR4047393	SRR4047333	SRR4047342	SRR4047389	SRR4047292	SRR4047329	SRR4047313	SRR4047326	SRR4047293	SRR4047307	SRR4047328	SRR4047324	SRR4047305	SRR4047306	SRR4047304	SRR4047327	SRR4047334	SRR4047312	SRR4047337	SRR4047320	SRR4047317	SRR4047289	SRR4047347	SRR4047303	SRR4047294	SRR4047319	SRR4047316	SRR4047330	SRR4047314	SRR4047308	SRR4047298	SRR4047349	SRR4047286	SRR4047325	SRR4047310	SRR4047350	SRR4047284	SRR4047345	SRR4047339	SRR4047351	SRR4047352	SRR4047336	SRR4047340	SRR4047309	SRR4047301	SRR4047318	SRR4047343	SRR4047341	SRR4047287	SRR4047321	SRR4047288	SRR4047322	SRR4047346	SRR4047344	SRR4047302	SRR4047353	SRR4047299	SRR4047279	SRR4047283	SRR4047290	SRR4047300	SRR4047280	SRR4047311	SRR4047285	SRR4047338
TSTD1_2	0.852975495915986	0.9212050984936268				0.4926108374384237								0.981651376146789					0.0234375						0.6443825441039925												0.6422287390029325			0.0014947683109118087		0.0	0.0010733452593917712		0.3103448275862069	0.8369098712446352										0.04819277108433735		0.05063291139240506	0.022950819672131147	0.3080808080808081																																																																																																																																														
TTC3_1																																										1.0																					0.8655097613882863		0.5483870967741935		0.0	0.3023839397741531		0.9810426540284359							0.0					0.1713684210526316		0.09898477157360408			0.4479418886198547				0.022857142857142857	0.0			0.0		0.045507584597432905			0.0	0.2574850299401197			0.05			0.0						0.5974304068522484	0.0020639834881320948	0.13157894736842105	0.0			0.9173553719008264	0.2695035460992908						0.0	0.06367041198501873		0.0		0.9011735639283508			0.27			0.0	0.001040582726326743		0.3237410071942446		0.0	0.0	1.0						0.0	0.0		0.0	0.0						0.0	0.0	0.0		0.0		0.0				0.2822085889570552	0.0		0.2469733656174334		0.0	0.0	0.0008357709987463437	0.7409852717115287	0.13995943204868155	0.0	0.2401524777636595		0.0			0.6538461538461539	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0024813895781637717	0.09823484267075977	0.11020408163265306	0.0	0.0		0.020118343195266272
TTC3_5																																																															0.8364116094986808		0.4050991501416431		0.0	0.0									0.0					0.0		0.0014064697609001409	0.9922178988326849		0.0				0.01440922190201729	0.0			0.0024813895781637717		0.0024390243902439024			0.0				0.0			0.0							0.0	0.0	0.0				0.0						0.0051813471502590676	0.0		0.0					0.0			0.0	0.0		0.0		0.4274353876739563	0.0							0.0	0.0		0.0	0.0						0.0	0.0	0.0		0.0		0.0				0.0	0.0		0.0		0.0	0.0	0.00020907380305247748		0.0	0.0	0.0		0.0				0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
TTC9C_1																					0.21868365180467086				0.0												0.0																														0.0	0.0					0.0							0.0	0.0											0.0	0.0	0.0			0.0								0.0																			0.0												0.0	0.0																																																							0.0	0.0									0.0035587188612099642
TTI2_3															1.0																																	1.0															1.0																0.0				1.0																							0.0								1.0																										0.0																																												1.0												0.0	1.0					
TUG1_1	0.0																																	0.0014771048744460858																0.4036061026352288					0.0																	0.0																									0.0										0.0																																																															0.0			0.0																		0.0				0.0					1.0		
TXN2_1		1.0	0.9913793103448276	1.0		1.0		1.0	0.9896907216494846			1.0	1.0	1.0	0.14124293785310735	1.0	1.0	1.0			1.0		1.0	1.0	1.0			0.7453183520599251	0.7363636363636363	1.0	1.0		0.9971791255289141	1.0				1.0	0.5900277008310251		1.0	1.0		1.0		1.0	1.0		0.9245283018867924	1.0					1.0				1.0				0.5130305286671629		0.8059171597633136	1.0	1.0		1.0							1.0									0.4059325477448192	1.0			1.0								0.9595141700404858	1.0	0.8230432668935342	0.84				1.0				1.0			0.2506426735218509										0.5878442545109211			1.0						1.0	1.0	1.0		1.0	1.0	1.0	1.0				1.0								1.0	1.0			1.0	1.0				1.0				1.0				1.0			1.0	1.0			1.0	1.0	1.0				1.0								1.0		1.0		1.0	1.0	1.0		1.0		1.0		1.0		0.9589296826384568	
TXNL4A_6						0.5679124886052871										1.0		1.0																													0.5830618892508144		0.3195592286501377											0.5298969072164949			1.0							1.0												1.0	1.0	1.0																																			1.0											1.0																								1.0																																1.0	1.0															
TXNRD1_9	1.0				0.5867346938775511		0.2599531615925059	0.9846153846153848		1.0				0.84251968503937		1.0		1.0		0.3204062788550323	0.995260663507109					0.8132427843803056					0.9601593625498008	0.8273381294964028			0.8464025869037995						1.0			0.9321692411014104		1.0	0.9827586206896552				0.8567241940735917	0.8490566037735849											1.0		1.0	1.0	1.0		1.0	0.9850498338870431	1.0		1.0					1.0		0.5109170305676856		1.0	1.0				1.0				0.8227848101265823												1.0		0.08991825613079019			1.0	0.8723404255319149	1.0		1.0				1.0					1.0	1.0									1.0			1.0				0.0	1.0			0.7090909090909091																1.0						1.0			1.0			1.0	1.0		1.0								1.0		0.0																0.6432432432432432		1.0	
U2SURP_1				0.8845144356955379					1.0			0.8476190476190476											1.0	1.0			0.0							1.0																			0.4957410562180579	0.4260869565217391					1.0																	0.8974358974358975																1.0									1.0	1.0																		1.0											1.0					1.0	1.0									1.0																		1.0			1.0																																			
U2SURP_3		1.0	1.0	1.0		1.0					1.0		1.0									1.0	1.0	1.0																													1.0	0.9994029850746268							1.0				0.5306859205776173															1.0									1.0		1.0								1.0																			1.0						1.0						1.0						1.0					1.0	1.0					1.0		1.0																																	1.0							0.0													
UBA3_1						0.8035190615835777																																0.4552529182879378												0.810126582278481								1.0					0.8766519823788547			0.6635859519408502			0.6513460275771503	0.978082191780822													0.9484638255698712					1.0									0.288135593220339		0.6861826697892272				1.0																					0.9051383399209486					1.0			1.0																									1.0	0.9913793103448276			0.0																				0.5103092783505154											0.9589442815249268	0.9817821782178218	0.06885245901639345				0.0				
UBE2C_2	1.0	0.9940476190476192	1.0		0.9935275080906149	1.0		1.0		1.0	0.9881070366699702	1.0	1.0	1.0	1.0	1.0	0.8879773691654879	1.0	1.0		1.0	0.6040404040404039	1.0		0.8430926662876634	0.7450980392156863	1.0	0.8388278388278388	0.8815789473684209	1.0	1.0	0.7178217821782178	0.7558945908460472		0.7203589985829003		0.8709677419354839	1.0			1.0	1.0		1.0		0.9122257053291536	0.9844720496894409		0.8624203821656051		1.0	1.0			1.0									0.856		0.667458432304038	1.0		0.6881673248500805					1.0		1.0				1.0		1.0	1.0		1.0						1.0		0.6358695652173914	1.0	0.8723404255319149				0.3669291338582677	1.0			1.0	0.8597626752966558	0.6964769647696477		1.0				1.0		1.0				1.0	1.0			0.9967702866370608						0.9987834549878344					1.0		0.9985974754558204						1.0																																																														
UBE2C_6	0.8781284004352558	1.0	1.0		0.9753086419753086	0.9976359338061466		0.9788732394366196		0.8719931271477663	1.0	0.971153846153846	1.0	1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0	0.9817997977755308		1.0	0.5625	1.0	1.0	1.0	0.9804241435562806	1.0	0.5598290598290598	1.0		0.5954631379962193		1.0	0.9977175463623396			1.0	1.0		1.0		1.0	0.8319526627218935		1.0		0.5482715879355461	0.5512708150744959			0.8336162988115451									0.9186602870813396		0.9731437598736176	1.0		0.9708792762227876					1.0		1.0				0.9435294117647058		1.0	1.0		1.0						1.0		1.0	1.0	1.0				1.0	1.0			1.0	0.930179445350734	1.0		1.0				1.0		1.0				1.0	1.0		1.0	1.0						1.0					1.0		1.0						1.0																																																														
UBE2F_3					0.8928571428571429	1.0																									1.0													1.0			1.0						1.0	1.0								1.0					0.0		0.0					0.26148969889064977																																																																1.0	1.0												0.0																																						0.0					0.0							0.0	
UBE2G2_2	0.09919028340080972											0.0		0.0								0.0	0.0																		0.0016155088852988692	0.3180396246089677				0.0									0.0				0.0																															0.0								0.0																																	0.02819237147595357	0.0			0.0																																		0.0					0.0																												
UBE2L3_1	1.0	1.0	1.0	0.929778933680104	0.9980295566502464	0.9624523320621884		1.0		1.0	1.0	0.9684082624544351		0.7559055118110236							0.9954802259887006		1.0	1.0	1.0					0.8031746031746032				1.0		1.0	1.0					0.9428445812266432			1.0		0.9003645200486027		0.9856483854433624	0.9428959891230456					1.0				0.9560260586319218	1.0		1.0	1.0													1.0	1.0										1.0										1.0				1.0	1.0							1.0											1.0										0.6014943960149439						0.8142385667138142		1.0		1.0																		1.0						1.0				1.0																			1.0													1.0	1.0	0.9272727272727272
UBE2V1_3	0.9797724399494312	1.0	1.0		1.0			1.0	1.0	0.9428571428571428		1.0	0.9945054945054944	0.9724137931034482		0.8920245398773006		0.8643784010046044				1.0			1.0	1.0				0.8497959183673469		1.0			1.0	1.0	1.0			1.0	0.8680555555555556		1.0		0.9141104294478528		1.0		1.0	1.0				1.0	1.0				1.0		0.9603960396039604	0.8807017543859649	0.86	0.7808219178082192	1.0	1.0			1.0			1.0			1.0										1.0		1.0		1.0	1.0		1.0			1.0	1.0	1.0							1.0				1.0	0.8745874587458746		1.0			1.0		1.0																			1.0		1.0	0.9326923076923076				1.0			1.0													0.8977272727272727									1.0			1.0	1.0		1.0														0.35294117647058826							1.0					1.0		1.0	
UCHL5_1																0.0		0.0																								0.9498154981549816						0.0																						0.0																0.0					0.0																																															1.0		0.0						1.0																																													0.0				0.0	0.0008481764206955048						
UFC1_1	1.0	0.7521367521367521	0.7755856966707768		1.0	1.0		0.6389891696750902	0.7550505050505051	1.0	1.0	1.0					0.8329641693811075		0.5012468827930174		1.0		0.6549295774647887		0.6995153473344103	0.9768976897689771	0.7469220246238031	1.0	1.0		1.0	0.9873150105708244	0.9766666666666668		0.9831546707503828	1.0	0.6902296262944619		1.0		1.0	0.9980334316617504		0.99961307796479	0.3253012048192771		0.7447916666666666		1.0		1.0	1.0	1.0	1.0			1.0		0.7561683599419449				1.0			1.0	0.5269230769230769	0.9896421845574388	1.0	1.0	1.0	1.0			1.0	1.0		1.0		1.0	1.0	1.0	1.0	1.0		1.0			1.0	0.2559055118110236					0.6601607347876005				1.0		1.0					1.0		0.9946666666666668	1.0	1.0		1.0	1.0		1.0		1.0	1.0			1.0	1.0	0.0	1.0				1.0	1.0		1.0		1.0		1.0			1.0	1.0	0.675	1.0	1.0				1.0			1.0			1.0							0.2613041408852927	0.3055374592833876		1.0	1.0	1.0		1.0				1.0			1.0		1.0		1.0	1.0	1.0	1.0		1.0	1.0	0.4824561403508772		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0		0.7390365089652192		1.0		0.942750466708152	0.7861271676300579
UGP2_1	0.6341107871720116	0.8724100327153762	0.9226006191950464	1.0	0.837471783295711	0.7024523160762943	0.84399375975039	0.6743002544529262	0.984375	0.7451971688574317		0.5555555555555556	0.5284280936454849	0.8904109589041096	0.6843267108167771	0.6203522504892368		0.6178521617852162		0.8117131910235359	0.7315436241610739		0.6503937007874016	0.6815533980582524	0.6736	0.8624904507257448	1.0	0.4293333333333333		0.6945337620578779		0.8605504587155963	0.3548387096774194		0.8507411237504309	0.9677790563866512	0.7627118644067796	0.5698005698005698	0.7536945812807881	0.6670030272452069	0.8946428571428572	1.0	0.6662540232730874		0.8901098901098901	0.8740157480314961	0.6874003189792663		0.8	0.9954337899543378				0.10960067969413764		0.994750656167979	0.32270916334661354	0.9967223861029172	1.0	1.0	0.968503937007874	0.5660377358490566															0.0			1.0			0.0			0.7180327868852459						1.0				0.2450704225352113											0.0	0.0	0.0																									0.2303030303030303				1.0								0.0																		0.0																																						
UGP2_8	0.0							0.0		0.0													0.0	0.0									0.0										0.0																			0.0														1.0	0.0						0.0			0.0										0.0											0.0	0.0	0.0																									0.0												0.0																		0.0																																						
UMPS_3								1.0	1.0		1.0	1.0							1.0		1.0									1.0								1.0				0.2060717571297148							1.0						0.8282051282051283									1.0					1.0								1.0		1.0				0.12121212121212123													1.0	0.9936908517350158						0.7569444444444444			1.0			1.0	1.0			1.0										1.0				1.0														1.0																				1.0								1.0					1.0									1.0															0.0				
UNC50_1	1.0							1.0		1.0							1.0																									1.0																					1.0				1.0							1.0		1.0		1.0								1.0							1.0		1.0	1.0							1.0	1.0			1.0								1.0							1.0															1.0			1.0																										1.0																																				
UQCRH_4	0.002493765586034913	0.11030155838899007	0.11258278145695363	0.0	0.0024174053182917004	0.04482225656877898	0.08063102541630149	0.03618090452261306	0.06654676258992806	0.001645075056549455	0.06436898124683224	0.12911939492166394	0.0	0.005047672462142457	0.0	0.11736867013724565	0.062270099842354175	0.07151774567504905	0.0067065868263473044	0.04407213744531	0.07927829414980864	0.0	0.0	0.0	0.0	0.035034482758620686	0.0	0.1202928870292887	0.07061340941512126	0.0	0.2600089968511021	0.052695336159903086	0.009034443817052512	0.0	0.033702149306880334	0.08924949290060853	0.0	0.0	0.08418891170431211	0.0	0.0073696145124716545	0.12944066515495087	0.0	0.1754058593021086	0.02513227513227513	0.0020104543626859673	0.003054989816700611	0.0	0.0	0.0	0.0	0.00025144581342720644	0.062140992167101824	0.037400915485095464	0.0	0.0	0.0	0.0	0.05637065637065637	0.0	0.0	0.0	0.6576271186440678		0.09369676320272573	0.0	0.0	0.0	0.0	0.7194127243066885	0.0	0.0			0.0	0.0	0.04460093896713615	0.0012836970474967909	0.0	0.2416666666666667	0.0	0.4357771260997068	0.0	0.0	0.0	0.0	0.0	0.3015463917525773	0.16642120765832105	0.0	0.31568228105906315	0.0	0.03721781574130567	0.07240704500978473	0.014198782961460446	0.39325842696629215	0.0	0.0	0.12895377128953772	0.0051457975986277885	0.0	0.0	0.0	0.0673758865248227	0.2699386503067485	0.0	0.0	0.0	0.0	0.0	0.0	0.34491315136476425	0.11491442542787285	0.0	0.2275132275132275	0.0	0.441340782122905		0.0	0.0	0.0	0.3859275053304904	0.0	0.002127659574468085	0.0	0.17437722419928825	0.0	0.0	0.1898355754857997	0.0	0.20890319120407616	0.0	0.0	0.03660322108345535	0.0		0.0	0.018087855297157618	0.0	0.15897435897435894	0.0	0.0		0.0			0.8543689320388349	0.0	0.0	0.0	0.696551724137931			0.0	0.0	0.0		0.0	0.0	0.0	0.0			0.0		0.0	0.697503671071953	0.0	0.10263662074628227	0.5718085106382979	0.0		0.4258620689655173	0.1578202406227884		0.02755905511811024	0.00021834061135371182	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.06726457399103139	0.0004909180166912126	0.5490412166629932	0.0	0.0		0.6948493683187561	0.0	0.503015681544029		0.0	0.0	0.10973084886128363	0.0
USP33_3																																																											0.7614678899082569											0.0				1.0							1.0																0.0				0.8757281553398059						0.40425531914893614		0.17972350230414744														0.30980392156862746			0.0				0.03448275862068965		1.0									0.0										0.0	0.003115264797507788	1.0				1.0		0.0	0.0					0.9722222222222222											0.0											0.0					0.10887096774193547	0.10685979775895052					1.0	0.0	0.0	0.4305993690851735	0.8518518518518519
USP39_7						0.09178082191780823															0.0		0.36531365313653136	0.3768472906403941	0.0			0.0	0.0								0.0												0.1706827309236948														0.0								0.0																					0.0												0.0				0.0				0.0						0.0			1.0	0.0				0.0				0.0																							1.0																			0.0												0.0			0.0															0.3643835616438356
USP3_2																																																																								0.0				0.0					0.0								0.10434782608695653	0.7178423236514523		1.0	0.0			1.0							0.0	0.0		0.0	0.5702479338842975	0.0	0.9503105590062112														0.0		0.0		0.36538461538461536					0.0																				0.0									0.0							0.4467408585055644										0.6713656387665198							1.0	0.7073170731707317										0.6148220380302292				0.0		
USP3_4																																																																								0.0				0.0					0.0								0.0	0.0		0.0047393364928909965	0.0			0.0					0.005291005291005291		0.0	0.182033096926714		0.0	0.3157894736842105	0.0	0.0									0.0007380073800738008							0.0		0.002188183807439825					0.0		0.0																		1.0									0.0							0.0										0.12801013941698353							0.0	0.1511627906976744										0.0				1.0		
USP8_10									0.0																					0.3649754500818331			0.0															0.0								0.029972752043596732		0.014761414349467903									0.9817184643510056															0.0			1.0						0.2087912087912088			1.0																																																																											0.0					0.0									0.0				0.0					0.4071550255536627	0.42492781520692974									
UTP6_7	1.0	1.0	1.0				1.0	0.6931818181818182		1.0	1.0			1.0			1.0			1.0										1.0	0.8444976076555024		0.7920792079207921			1.0					1.0	1.0		0.8616714697406339		0.5971731448763251	1.0			1.0							1.0		1.0			1.0															0.02047244094488189						1.0			0.10982658959537572	1.0																1.0		1.0											1.0															0.0								1.0																							1.0													1.0												1.0															
VAPA_1		0.0	0.0											0.0			0.0										0.0	0.0			0.0					0.0	0.0	0.0						0.0		0.13648293963254593	0.0	0.0											0.0								0.0	0.0							0.0				0.0												0.0		0.0			0.1364562118126273																									0.0		0.0						0.0	0.0	0.0	0.0								0.0								0.0		0.0														0.0			0.0																													0.0				0.0	0.0	
VCAN_2												0.02097902097902098																																			0.0																				1.0	0.5973487986743994																0.7251908396946565			0.0																																																																			0.0																	0.0					0.0													0.0											0.0		
VCAN_4																																									0.0																				0.0										0.0																		0.0																				0.0																0.0																																																								0.0		0.0		0.0													1.0		0.0	0.3089887640449438	
VDAC3_1	0.0	0.0	0.0	0.0	0.0	0.00028192839018889197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.00909090909090909	0.0		0.0039215686274509795	0.0004246284501061571	0.6572077185017026	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.09329446064139943	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4932432432432433	0.0	0.0	0.0	0.0	0.0		0.0	0.0			0.0			0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.7721973094170403		0.0			0.0	0.18814814814814812		0.6886035313001605	0.6920415224913494	0.09173478655767484	0.005681818181818182	0.4799301919720768	0.11002921129503407	1.0						1.0	0.9965337954939342	1.0		1.0	0.9984567901234568		1.0		0.6106194690265486			0.905511811023622	1.0			1.0	0.9995319447694828			0.999805134700638		1.0		1.0	1.0		1.0	0.9991467576791808	0.9032904148783976	0.3591731266149871	0.986842105263158	1.0		1.0	1.0		0.9152542372881356		0.7392770181681962	1.0	0.7361058601134215	1.0			0.6797520661157025	1.0	0.0	0.4475294117647059	0.4836653386454183	0.9003984063745021	1.0	1.0	0.867195242814668
VEZT_3	1.0									1.0																	1.0																																																							1.0							1.0																								1.0		1.0																							1.0													1.0								1.0	1.0																													1.0			1.0	1.0						1.0	0.1889400921658986		
VEZT_4	0.3903743315508021									0.494044242768009																																																					0.020512820512820516								0.9838709677419356											0.0							0.0																								0.0		0.0										1.0						0.7474048442906575							0.004484304932735426																					0.002207505518763797	0.0																																0.8746736292428199	0.791682002208318						0.0	0.0		
VKORC1_2						0.6167571761055082		0.8967741935483872											0.6672051696284329								1.0							1.0				0.9968102073365231																									0.0					0.9190968955785512		1.0																											1.0																										0.7865168539325843		0.8904899135446686													0.12142857142857146		1.0		0.7192982456140351		0.0																	1.0			0.020408163265306117	1.0													0.5941016686069073					1.0			0.6437659033078881	0.0					1.0	1.0	0.8632478632478633					1.0	0.0		
VMP1_9												0.0028011204481792717					0.00267379679144385				0.0												0.0				0.008695652173913044																														0.0017211703958691911			0.0																					0.0													0.0																	0.0			0.0																		0.01492537313432836										0.0											0.023809523809523808																															0.0		0.0		0.0		0.0		
VPS29_1	0.0	0.07925508878302295	0.06646971935007387		0.31017369727047145	0.014901960784313726	0.0	0.0	0.03557312252964427	0.0	0.03309692671394799	0.0875	0.0	0.0	0.0026857654431512983	0.0392156862745098	0.32504780114722753	0.026629935720844808	0.0	0.0	0.0	0.14715719063545152	0.0	0.0	0.18697068403908795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14497170222028732	0.0	0.0		0.25687203791469193	0.0		0.0		0.0			0.0		0.0	0.0	0.02366863905325444	0.032399780340472265	0.0		0.0			0.0	0.0	0.0		0.015965166908563134	0.7571428571428571	0.6187234042553191	0.3162939297124601	0.3545183714001986	0.6796050391556011	0.9663608562691132				0.0		0.2926829268292683			0.9920159680638724	0.9616204690831556	1.0	0.6394686907020873	0.0	1.0	1.0	0.8947368421052632				0.0	0.3655913978494624	0.7583148558758315	0.5891891891891892	1.0		0.7326732673267327	0.18475073313782991		1.0	0.6941176470588235	0.9935483870967742	1.0	0.3357142857142857					0.9840579710144928		0.8761061946902655	1.0			0.1718213058419244		0.2350936967632027				1.0	0.6	0.19541547277936966			0.07327141382868937	1.0				1.0	0.2842465753424658				1.0	0.6295864880605707			0.4815905743740795	0.9102040816326532	0.19760479041916168	0.33800623052959494			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0	0.0001916810427448725	0.0	0.0		0.0	0.0		0.3059360730593607		0.0	0.0		0.0009718172983479103					0.0	0.0		0.0		0.0				0.0			0.0	0.3157894736842105	0.0	0.0	0.0
VPS29_3	0.0	0.07925508878302295	0.06646971935007387			0.007898894154818325	0.0	0.0	0.02008032128514056	0.0	0.03309692671394799	0.04366812227074236	0.0	0.0	0.0026857654431512983	0.018036072144288574	0.19818285065303806	0.012115563839701773	0.0	0.0	0.0	0.0843806104129264	0.0	0.0	0.10054054054054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08480894687791239	0.0	0.0		0.14967462039045554	0.0		0.0		0.0			0.0		0.0	0.0	0.011976047904191616	0.016192071468453383	0.0		0.0			0.0	0.0	0.0		0.008771929824561403	0.603112840466926	0.4608904933814681	0.2155425219941349	0.2388758782201405	0.5095126400833985	0.9369627507163324				0.0		0.18309859154929575			0.9940652818991098		1.0	0.4586894586894587	0.0	1.0	1.0					0.0	0.30859375	0.6036363636363636	0.5128205128205128		0.6190476190476191	0.5830115830115831	0.17261904761904762				0.991304347826087	1.0	0.19654427645788336				1.0	0.9683453237410072		0.7732793522267206	1.0			0.11070110701107012		0.1348747591522158				1.0	0.45	0.16775340841730882			0.04366347177848776	1.0			1.0	1.0	0.17063492063492064					0.4568744662681469			0.32437619961612285		0.11258278145695363	0.2940199335548173			0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0	0.00012779552715654952	0.0	0.0		0.0	0.0		0.1783783783783784		0.0	0.0		0.001941747572815534					0.0	0.0		0.0		0.0				0.0			0.02737520128824477	0.17678100263852242	0.0	0.0	0.0
VPS29_4																																																																	0.0	0.0	0.1336206896551724		0.0	0.0						0.0				0.0	0.4757709251101322	0.0		0.0	0.0	0.0						0.0	0.6282051282051282	0.0		0.0			0.0		0.0	0.0	0.0					0.0	0.9716312056737588	0.0	0.0									0.0	0.0					0.0	0.0			0.0					0.0	0.0			0.0	0.0		0.0																																		0.0																							0.0			
VPS35_1																																										1.0													1.0										1.0		1.0	1.0		1.0							1.0			1.0			0.0	1.0								0.0					1.0			1.0		1.0		1.0					1.0					1.0			1.0			1.0	1.0								1.0		1.0	1.0	1.0						1.0																1.0														1.0	1.0			1.0	1.0		1.0	1.0								1.0						1.0				1.0			1.0			1.0	
VRK1_3					0.0		0.0													0.0							0.9220183486238532	0.0				0.0			0.0	0.0					0.0					0.0							0.0						0.06017191977077364					0.0											1.0		0.0														0.0		0.0									0.0		0.4271099744245525		0.0	0.0							0.3475783475783476																									0.0													0.0																																																		
WAC_3																					0.6887159533073929															1.0																															1.0							1.0																					1.0												1.0					1.0																									1.0												1.0	1.0																																									1.0											
WARS_10	0.0												0.3229166666666667																													0.0									0.0008931229532598989	0.0																																								0.0																															1.0													0.0020876826722338203									0.0																		0.0																						0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0			1.0		0.0	
WARS_11																																																									0.0										0.2292089249492901											0.0			0.0							0.0																																			0.9925373134328358																													0.0									0.0															0.0													0.0										0.6441717791411042		0.0	
WARS_12	0.0												0.5038167938931297																													0.0									0.0	0.0																																								0.0																															1.0													0.0									0.0																		0.0																						0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0					0.0	
WARS_2													0.5279805352798054																																						0.5523370638578012	0.5591836734693878					0.0										0.1827956989247312											0.0			0.0							0.03655913978494624				0.7																																															0.1125						1.0							0.0									0.0		1.0													0.0									1.0		1.0		0.1366906474820144		1.0	1.0	1.0	0.9927140255009108		1.0					0.4470588235294118	
WARS_29	0.7558528428093646	0.5191815856777494								0.6948102246320682			0.9964850615114236																																						1.0	1.0					1.0										1.0	0.13989637305699482										1.0			0.8663101604278075							1.0				0.9742489270386266							0.024844720496894408																								1.0																0.6960486322188449						1.0							1.0									1.0		1.0													1.0									1.0		0.984375		1.0		1.0	1.0	1.0	0.7167277167277167	1.0				1.0		1.0	
WARS_34	0.0024509803921568627												0.3229166666666667																													0.0									0.0	0.0																																								0.0																															1.0													0.0									0.0																		0.0																						0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0					0.0	
WDR12_1	1.0	0.8710644677661169	0.8832933653077538		1.0	1.0		1.0	1.0	1.0	0.7668711656441718	0.9028831562974204	1.0	1.0		1.0	0.9868904037755636	1.0	1.0		1.0	1.0	0.7837940174176449	0.764378478664193	1.0	0.7750952986022872		1.0	1.0	1.0		0.7737490935460478	1.0		0.7805111384447178		1.0	1.0			0.9923126201153109	1.0			1.0	1.0	1.0	1.0	1.0	1.0			1.0	1.0			0.2727272727272727		1.0	1.0				1.0	1.0	1.0			1.0						1.0		1.0									1.0			1.0						1.0				1.0	1.0							1.0				1.0								1.0			1.0	1.0	1.0		1.0					1.0					1.0					1.0								0.04609595484477893		1.0															1.0										1.0													1.0													
