	SRR1033183	SRR1033010	SRR1033028	SRR1033278	SRR1032973	SRR1033090	SRR1032957	SRR1032941	SRR1032971	SRR1032970	SRR1032912	SRR1032968	SRR1033161	SRR1032965	SRR1032988	SRR1032930	SRR1032972	SRR1032964	SRR1032981	SRR1032924	SRR1033277	SRR1033275	SRR1032927	SRR1032929	SRR1032951	SRR1032953	SRR1033257	SRR1032919	SRR1032985	SRR1032958	SRR1032945	SRR1032989	SRR1032916	SRR1032966	SRR1032969	SRR1032963	SRR1033077	SRR1032997	SRR1032984	SRR1032910	SRR1032980	SRR1032960	SRR1033043	SRR1032952	SRR1033214	SRR1032940	SRR1032947	SRR1032974	SRR1032946	SRR1032915	SRR1033264	SRR1033148	SRR1033134	SRR1033009	SRR1032956	SRR1032938	SRR1033157	SRR1032967	SRR1032944	SRR1032978	SRR1033002	SRR1032961	SRR1033067	SRR1033044	SRR1033051	SRR1033012	SRR1033222	SRR1033034	SRR1033087	SRR1033049	SRR1033078	SRR1033008	SRR1033176	SRR1033041	SRR1033246	SRR1033082	SRR1033050	SRR1033052	SRR1033115	SRR1033253	SRR1033022	SRR1033154	SRR1033193	SRR1033281	SRR1033036	SRR1033162	SRR1033273	SRR1033066	SRR1033042	SRR1033181	SRR1032950	SRR1033144	SRR1033037	SRR1033185	SRR1033197	SRR1033191	SRR1033057	SRR1033114	SRR1033105	SRR1033180	SRR1033119	SRR1033065	SRR1033111	SRR1033123	SRR1033031	SRR1033103	SRR1033138	SRR1033109	SRR1033025	SRR1033092	SRR1033170	SRR1033207	SRR1033136	SRR1033126	SRR1033254	SRR1033219	SRR1033128	SRR1033023	SRR1033020	SRR1033146	SRR1033038	SRR1033131	SRR1033190	SRR1033081	SRR1033166	SRR1033251	SRR1032992	SRR1032922	SRR1032998	SRR1033186	SRR1033182	SRR1033005	SRR1033266	SRR1033152	SRR1033192	SRR1033150	SRR1033001	SRR1033040	SRR1033060	SRR1033184	SRR1032994	SRR1033075	SRR1033139	SRR1032928	SRR1032962	SRR1033237	SRR1033171	SRR1033153	SRR1033196	SRR1033132	SRR1033069	SRR1033125	SRR1032976	SRR1032939	SRR1033048	SRR1033094	SRR1033147	SRR1033006	SRR1033141	SRR1033163	SRR1033130	SRR1033076	SRR1033209	SRR1033269	SRR1032990	SRR1033032	SRR1033151	SRR1033046	SRR1033226	SRR1033274	SRR1033018	SRR1033072	SRR1033164	SRR1033113	SRR1033089	SRR1033174	SRR1033280	SRR1033054	SRR1033015	SRR1033096	SRR1033070	SRR1033064	SRR1033091	SRR1033110	SRR1033085	SRR1033234	SRR1033068	SRR1033098	SRR1032936	SRR1033255	SRR1033062	SRR1033101	SRR1033019	SRR1033073	SRR1033168	SRR1033145	SRR1033045	SRR1033140	SRR1033160	SRR1033055	SRR1033080	SRR1033241	SRR1033083	SRR1033158	SRR1033121	SRR1033088	SRR1033135	SRR1033013	SRR1033026	SRR1033030	SRR1033189	SRR1033024	SRR1033208	SRR1033116	SRR1033172	SRR1033270	SRR1033240	SRR1033155	SRR1033058	SRR1033225	SRR1033212	SRR1033215	SRR1033129	SRR1033210	SRR1033149	SRR1033127	SRR1033107	SRR1033079	SRR1033261	SRR1033104	SRR1033117
SETD4_1																					1.0																	1.0											0.5522388059701493		1.0																1.0																							1.0		1.0	1.0			1.0							1.0				1.0									1.0									1.0					1.0				1.0			1.0						0.0					0.4339622641509434																																						1.0		1.0		1.0													1.0				1.0	1.0															1.0				1.0			1.0	
SETD5_10										0.0															1.0	0.0		1.0								1.0					1.0									0.0					1.0												1.0		1.0										1.0				1.0																																																0.0																							0.0																																		1.0																																											
SETD5_4							1.0						0.0								1.0													0.0							0.0							0.25925925925925924								0.0			0.0						0.0																															0.0				0.16363636363636366		0.0					0.0		0.0								1.0	0.0																											0.0					0.0													0.0																		0.0											0.0			0.0						1.0	0.0	0.0											0.0							0.0		0.0								
SETD5_6							0.0				0.0		0.0			1.0					0.0													0.0	0.0						0.0							0.0								0.0			0.0						0.0																				1.0					1.0						0.0											0.0		1.0						0.0		1.0	1.0															1.0								0.0									0.0				1.0									0.3424657534246575				1.0								0.0						0.0											0.0			0.0							1.0	0.0											0.4160583941605839		1.0															
SETD5_8										0.0			0.0			1.0				0.0			0.0		1.0			0.0								0.0					1.0				0.0					0.0															0.6434108527131783					1.0									0.0	0.0			0.0						0.0	0.0										0.0													0.0			0.0															0.13333333333333333					0.0										0.0				0.0				0.0								0.0					1.0							0.0																							0.0											0.0								1.0															
SETD5_9																	1.0			0.0					0.0		1.0	0.4222222222222222								1.0					0.0				0.3333333333333333					0.0					0.2972972972972973										0.2352941176470588		0.0		0.0										0.0	1.0			0.2359550561797753						1.0																	1.0									0.0				0.0												0.3333333333333333					0.0										0.0				1.0				1.0													0.0																														1.0																			0.0															
SETD9_1			1.0						1.0	1.0															0.0													0.0																			1.0	1.0																															1.0																													0.0			0.0						0.0																												1.0							1.0					1.0					1.0			1.0												0.0	1.0									1.0												1.0																1.0						
SETMAR_2			1.0										0.84																										0.0		1.0																																											1.0																																								0.6				0.0																																					0.0																			1.0	1.0																																1.0							1.0							
SETX_2										0.0		0.0		0.0					1.0																												0.0								0.0								1.0			0.0					1.0							0.0																		0.0						0.0	0.0																										0.0	0.0							0.0											0.0																0.0		1.0			0.0						0.0		1.0													0.03448275862068965			0.0																0.0												0.0						0.0		0.0		
SF3B1_1	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.27586206896551724	0.0	0.4736842105263158		0.0	0.0	0.0		0.0	0.0		0.0410958904109589		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.21978021978021975	0.022222222222222227		0.0	0.03056768558951965	0.0	0.0	0.030303030303030307		0.0		0.0	0.0	0.0	0.0				0.0	0.9545454545454546	0.0	0.0	0.0	0.0	0.1111111111111111	0.4	0.0	0.0		0.0		0.043478260869565216		0.0					0.1743119266055046		1.0	0.0			0.0					0.0	0.0	0.0	1.0	0.0	0.0	0.8333333333333334	0.0				0.0	0.21621621621621626	1.0		0.0			0.1111111111111111	0.00641025641025641			0.16	0.0	0.014705882352941175	0.0					0.0	0.0	0.0		0.0	0.0			0.0		0.0		0.0	0.0	0.02890173410404624	0.0	0.0					0.0	0.018633540372670808	0.0				0.0	0.0		1.0		0.3953488372093023	0.06666666666666668		0.0			0.0		0.0	0.3333333333333333	0.0	0.0	0.0	1.0	0.0	0.0		0.0		0.0		0.0	0.0		0.08496732026143791	0.3461538461538461	0.0	0.0	0.8666666666666667	0.0	0.0		0.0	0.0		0.0	0.0	0.11864406779661014	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0		0.0			0.1497584541062802	0.0	0.30612244897959184	0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0		0.4666666666666667		0.0	0.2075471698113208	0.14285714285714285			0.0	0.0		0.0
SF3B3_nmdSE_1						0.0				0.0				0.0			0.0									0.0			0.0	0.0				0.0	0.0	0.0		1.0		0.0					0.0									0.0	0.0										0.0		0.0													0.0						1.0					0.0	1.0				0.0							0.0																									0.0			0.0		0.0	1.0							0.0																																0.0			0.0			0.0									0.0				0.0	0.0												0.0					0.0	0.0				0.0								0.0								
SFSWAP_2																			1.0									1.0							1.0																1.0			0.0					1.0														1.0				1.0																																																		1.0												1.0																1.0								1.0					1.0					0.0																1.0																												1.0														1.0
SFTA1P_1	0.8095238095238095			1.0				0.8333333333333334	1.0	1.0	0.3043478260869565	1.0					1.0		1.0																	1.0					1.0			1.0																	1.0																														0.9212598425196852													1.0									1.0															1.0	1.0			1.0				1.0	1.0				1.0			1.0	1.0	0.5357142857142857	1.0	0.6344086021505376	0.8636363636363636	1.0				1.0		1.0	1.0			1.0	1.0	0.8	1.0	0.9285714285714286					0.5135135135135135	1.0		1.0	1.0		1.0	1.0	1.0	1.0	0.6875	1.0		1.0	1.0			0.8852459016393442	0.4563106796116505			1.0		1.0	1.0		1.0		1.0	1.0	0.8275862068965517	1.0		1.0	1.0		0.9117647058823528		1.0	1.0			1.0		0.8699186991869918	0.17647058823529413	0.8461538461538461	0.9798994974874372	1.0		1.0		1.0			1.0	0.9784946236559141	1.0	0.5670103092783505	1.0	0.22	0.8467741935483871	
SFTA1P_2				0.7611940298507462				1.0	0.8157894736842105	1.0		1.0					1.0		0.8431372549019608																	1.0	0.0					1.0		1.0					1.0												1.0																														0.967741935483871													1.0									1.0															0.5929203539823009	1.0				1.0			1.0	1.0	0.0						1.0	1.0	1.0	1.0	1.0	0.8846153846153846	1.0				1.0		1.0	1.0			0.6208530805687204		0.5882352941176471	1.0	1.0					1.0	1.0		1.0	1.0		0.44	1.0	1.0	1.0	1.0	1.0		1.0	0.4			0.8181818181818182	1.0					0.5359116022099447	1.0						0.38235294117647056	1.0		0.9272727272727272	1.0		0.5471698113207547		0.6078431372549019				0.9948586118251928		0.8947368421052632		0.9805825242718448	0.4652014652014652	0.2542372881355932		1.0					0.5428571428571428	0.6935483870967742	1.0	1.0	1.0	1.0	1.0	
SFXN4_1			1.0		1.0			1.0		1.0							1.0		1.0				0.0							1.0				1.0								1.0			0.6444444444444445					0.0				1.0			1.0																				1.0					1.0								1.0											0.9523809523809524		1.0	0.08108108108108109											1.0		1.0			1.0		1.0			1.0			1.0																											1.0	1.0			1.0																1.0											1.0			0.0																																		1.0			0.0					
SGCA_1					1.0																												1.0																												1.0																														1.0																																						1.0			1.0			1.0						1.0		1.0		1.0		1.0		1.0								1.0			1.0	1.0						1.0	1.0			1.0					1.0									0.0				1.0	1.0	1.0			1.0						1.0	1.0							1.0	0.01818181818181818	1.0			1.0													1.0		1.0			1.0
SGCB_3	0.6923076923076923	0.9545454545454546	0.9578947368421052	1.0	1.0	0.96875	0.3333333333333333	1.0	1.0	0.8217821782178217	0.7391304347826086	1.0	1.0	1.0	1.0	0.4666666666666667	0.8454106280193237	1.0		0.0	1.0			0.3076923076923077	0.8695652173913043	1.0	1.0	1.0	1.0	0.05		1.0	1.0	1.0		1.0	0.6		1.0		1.0	1.0	1.0		1.0	0.8309859154929577	0.5706806282722513	1.0	1.0	1.0	1.0	1.0		1.0	0.9487179487179488	1.0			0.09090909090909093	1.0	0.8290598290598291	1.0	1.0		0.6538461538461539		1.0		1.0		1.0		1.0				1.0		1.0	0.020408163265306117	1.0	1.0		1.0	1.0		1.0		1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0	1.0		1.0			1.0		1.0	1.0		0.7704918032786885	1.0	0.0	1.0	1.0		1.0	1.0		1.0			1.0			1.0	1.0	1.0	1.0	1.0		0.3555555555555556	1.0		0.9545454545454546	0.5961538461538461		1.0	0.989071038251366	0.6	0.6		1.0	1.0		1.0	1.0		0.4626865671641791		1.0	1.0		1.0	1.0		1.0	1.0				1.0		1.0	1.0		1.0	1.0		1.0				1.0	0.7		1.0	1.0	0.8666666666666667		1.0	1.0		1.0	1.0	1.0	0.0	1.0		1.0	1.0	0.0	1.0				1.0	0.6785714285714286		1.0	1.0	0.8181818181818182		1.0	0.976470588235294	1.0	1.0	0.6635514018691588	1.0		1.0	1.0		1.0	1.0	0.6666666666666666	0.6691729323308271	1.0	1.0		1.0	1.0	1.0	1.0	1.0	0.4523809523809524		1.0		1.0
SGCE_5		1.0		1.0	1.0	1.0	1.0	1.0		1.0			1.0	1.0								1.0	1.0				1.0		1.0	1.0	1.0	1.0			1.0		1.0					1.0		1.0	1.0	1.0					1.0					0.6576576576576577								1.0	1.0															1.0			1.0				1.0			1.0					1.0		1.0		1.0			1.0	1.0	1.0			1.0	0.875									1.0						1.0						1.0	0.0			1.0					1.0		1.0	1.0	1.0				1.0	1.0		1.0	1.0		1.0	1.0	1.0					1.0						1.0	1.0	1.0	1.0			1.0					1.0						1.0						1.0	1.0	1.0	0.6083333333333333						1.0	1.0			0.0	1.0	0.4157303370786517										0.0		1.0	1.0		1.0		1.0	1.0				1.0					1.0	
SGF29_2			1.0							0.21428571428571427																				0.0						1.0																1.0								1.0									1.0						1.0										1.0				1.0							1.0				1.0	1.0					1.0							1.0																		1.0					1.0										1.0																						1.0												1.0									1.0							1.0																							1.0	1.0											
SH2D6_7					1.0																0.0																	0.0		1.0							1.0														0.0																												1.0																																																																					1.0							1.0											0.0					1.0																				0.0																						1.0								
SH3D19_2			1.0							1.0																					1.0								1.0			0.0			1.0			0.4567901234567901		1.0									1.0					1.0					1.0	0.3333333333333333							1.0																0.2087912087912088					1.0	1.0								0.0		1.0		0.0																			1.0												0.0													1.0								1.0																					1.0			0.85																1.0				1.0					1.0								1.0											
SH3D19_3													1.0														0.0												0.0					0.0	0.0																		0.2380952380952381	1.0																0.0				0.0						0.0	1.0																0.7941176470588235		1.0								0.0																											0.0											0.0								1.0																								0.0																		1.0											1.0															
SH3YL1_1	1.0				1.0					1.0							0.8064516129032258		1.0	1.0			1.0	1.0		1.0											1.0		1.0					1.0				1.0												1.0								1.0												1.0			0.4857142857142857										1.0				1.0	0.0				1.0								1.0									1.0		1.0								1.0								1.0	1.0						1.0			1.0		1.0										0.0								0.6507936507936508			1.0						1.0			1.0						1.0						1.0																					1.0			1.0						1.0										
SH3YL1_10					0.0					0.0							0.0		0.0				0.0			0.0											0.0											0.0																																0.0			0.3333333333333333														0.0	0.0				0.0								0.0									0.4426229508196721		0.0						1.0		0.0																								0.0														0.0			0.0					1.0	0.0			0.0						0.0					0.0	0.0																					0.0									0.0										
SH3YL1_2					0.0												0.08333333333333333			1.0			0.0	0.0															1.0					1.0				1.0												1.0																				0.0			0.0															0.0												1.0									0.0										1.0							1.0	1.0	0.0									0.0												1.0								0.4482758620689655			0.0						1.0			0.0																																	1.0																			
SHARPIN_1																				1.0						1.0												1.0		1.0		1.0		1.0						1.0	1.0																													1.0								1.0					1.0	1.0						0.0	1.0																	1.0														0.0		1.0															1.0	0.0																0.1																							0.0				1.0					1.0							1.0								1.0						1.0												
SHMT2_1	1.0	1.0		1.0				1.0	1.0		1.0		0.6129032258064516	1.0		1.0		1.0			1.0	1.0	1.0	1.0		1.0	0.5384615384615384	1.0			0.8548387096774194				1.0	1.0	1.0		1.0		1.0	1.0	1.0	1.0	1.0				1.0		1.0		1.0		1.0		1.0				1.0	1.0	1.0	0.3684210526315789			1.0		1.0	1.0					0.14285714285714285	1.0	1.0	1.0		0.9658119658119658	1.0		1.0	1.0				1.0					1.0			1.0		1.0		1.0	1.0		1.0					1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7804878048780488			1.0		1.0				1.0		1.0				1.0	0.6284584980237155					1.0	1.0	1.0		1.0					1.0	1.0	0.7142857142857143				1.0	1.0		1.0		1.0	1.0	0.0				1.0		1.0		1.0	1.0					1.0	1.0			1.0							1.0	0.5897435897435898	1.0			0.8333333333333334		1.0				1.0						1.0	1.0				1.0									1.0			1.0							1.0	1.0			1.0	
SHPRH_nmdSE_1			0.0																		0.0													0.0	1.0																											0.0															0.5471698113207547					0.0				0.0										1.0																																							0.0			0.0									0.0											0.0		0.0				1.0								0.0								0.0																					0.0												0.0		0.0																
SIKE1_2				1.0	0.0							1.0			1.0						1.0	1.0				1.0						1.0	1.0	0.945945945945946		1.0		0.7419354838709677	1.0			1.0											1.0			1.0			1.0		0.8461538461538461	1.0	1.0					1.0							0.0								1.0	1.0		1.0		0.9722222222222222				1.0	1.0		1.0			1.0		1.0					1.0							1.0	1.0	1.0				1.0						1.0							1.0	1.0								1.0			1.0								1.0												1.0		0.8181818181818182										1.0											0.5555555555555556									1.0			1.0		1.0		1.0					1.0		1.0		1.0			1.0														1.0			
SIPA1L1_1														0.0						0.0				0.0																0.043478260869565216																																																			1.0							0.0																																										0.043478260869565216					0.0									0.0					0.0			0.0			0.0																					1.0																																													
SIPA1L1_3					1.0									0.8235294117647058						0.0				1.0																0.0																																										0.0																0.75																																										0.0					0.0									0.0					0.0			0.0			0.0																1.0																																																		
SIRT2_4																																1.0						1.0																	1.0								1.0																			1.0																																																							1.0																													0.8947368421052632						1.0												1.0			1.0			1.0	1.0			1.0							1.0					1.0				0.5362318840579711		1.0		1.0				1.0				1.0	1.0	0.7692307692307693			1.0				0.5211267605633803
SIRT2_6	0.0	0.0									0.5384615384615384					0.0																1.0						1.0		0.0			0.0	0.0													0.0						1.0								0.0											0.8											0.0																0.0	0.0		0.0				0.0			0.0					0.0	1.0	1.0	0.0				0.0						1.0	0.0	0.0							0.0										0.0						0.0	0.0	0.3333333333333333		0.34497816593886466		0.04166666666666666			0.28	0.9518072289156626	0.2727272727272727			0.0					0.0			0.8076923076923077	0.0		0.7878787878787878	0.03225806451612903		1.0	0.2170212765957447		0.0	0.2		0.0				0.0	0.6					0.2903225806451613	0.0	0.14705882352941174		0.4551971326164875	0.0	0.4936708860759494		0.6666666666666666	0.2923076923076923			0.5960591133004927	0.008547008547008548		0.8333333333333334	0.20618556701030927	0.33	0.22826086956521735	0.07317073170731707	0.07692307692307693	0.6811594202898551	0.0	0.8181818181818182		0.34545454545454546
SIRT2_7	0.0	0.0														0.0										1.0														0.0			0.0	0.0													0.0														0.0							1.0															0.0																0.0	0.0		0.0				0.0			0.0					0.0			0.0				0.0							0.0	0.0							0.0										0.0						0.0	0.0			0.03225806451612903		0.0							1.0	0.0					0.0				0.0075187969924812035		0.0	0.0			0.010752688172043013		0.0	0.4029850746268657		0.0				0.0						0.0	0.0	0.0		0.20418848167539266	0.0	0.0		0.2	0.0			0.0	0.0			0.0	0.08843537414965986	0.04697986577181208	0.012987012987012988	0.2	0.42857142857142855	0.04			0.26903553299492383
SIRT2_8																										1.0						0.0						0.0																	1.0																							1.0				0.0																																																							0.0																													0.03225806451612903						0.0			1.0									0.0			0.0			0.0	0.03571428571428571			0.8571428571428571							0.0					0.0				0.13924050632911392		0.0		0.1111111111111111	0.0			0.0			0.0	0.0	0.18309859154929575	0.08333333333333333			0.4909090909090909				0.3157894736842105
SIRT5_3			1.0																																																				1.0													1.0					1.0					1.0															1.0	1.0																						1.0												1.0																	1.0											1.0																																																												0.0															
SKA2_2	1.0			1.0			1.0			1.0				1.0	1.0		1.0	1.0				1.0			1.0	1.0				1.0				1.0								0.4782608695652174						1.0	1.0		1.0					1.0												1.0			1.0																		1.0					1.0															1.0																	1.0						1.0	1.0				1.0	1.0		1.0																																			1.0											1.0						1.0	1.0					1.0				1.0				1.0					1.0	1.0					1.0		1.0												
SKA2_3	1.0	0.2		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.07692307692307693			1.0	1.0		1.0	0.9310344827586208	0.6226415094339622		1.0	0.6170212765957447			1.0	1.0			1.0	1.0		1.0		0.96875	0.05882352941176471			0.03448275862068965	0.7931034482758621			1.0	1.0	0.4545454545454545	1.0			0.875	1.0		1.0					1.0		1.0		1.0								1.0			1.0										1.0	1.0	1.0						1.0				1.0	1.0													1.0		1.0		1.0	1.0												1.0	1.0	1.0						1.0	1.0				0.8387096774193549	1.0	0.0	1.0		1.0	0.0	0.6666666666666666							1.0		1.0																		1.0				1.0	1.0				1.0						0.6986301369863014			1.0			1.0	1.0			0.4492753623188406		1.0				1.0	1.0			1.0					1.0	1.0				1.0	1.0		1.0					1.0		1.0					
SKA2_7		0.6903225806451613			1.0	1.0	1.0		1.0		0.1111111111111111		1.0	1.0					0.0	0.25	1.0	0.4375	1.0						1.0			1.0			0.030303030303030307			0.06666666666666668	0.75				1.0	0.5384615384615384							1.0								1.0	1.0																					1.0	1.0											1.0														1.0				1.0	1.0												1.0	1.0												0.7142857142857143		0.0	1.0		1.0	0.0	0.6428571428571429							1.0						1.0																		1.0	1.0				1.0				1.0		0.0						1.0				0.5	1.0	1.0				1.0														1.0								1.0		1.0					
SKA2_8		1.0			1.0	1.0	1.0		1.0				1.0	1.0							1.0	1.0	1.0						0.7777777777777778			1.0							1.0			0.0	1.0	1.0							1.0			1.0					1.0	1.0																					1.0	1.0											1.0														1.0				1.0	1.0									1.0			1.0	1.0												1.0			1.0		1.0		1.0							1.0						1.0																		1.0	1.0				1.0				1.0								1.0				1.0	1.0	1.0																		1.0								1.0		0.7241379310344828					
SKA2_9		0.9322033898305084		0.0	0.8275862068965517	1.0	0.625		0.6842105263157895	0.15151515151515152			0.6666666666666666	0.15966386554621848	0.05882352941176471		0.05263157894736842	0.0			1.0	0.4117647058823529	1.0		0.0	0.1111111111111111			1.0	0.23404255319148934		0.6		0.14754098360655735					1.0			0.13725490196078433	0.813953488372093	1.0	0.5135135135135135			0.0	0.0		0.4700854700854701					0.0		1.0	1.0	0.9076923076923076								0.0	1.0		0.05263157894736842		0.9130434782608696		1.0						1.0	1.0							0.0				1.0	0.0													1.0	1.0	0.0		1.0	1.0												1.0	1.0	0.0					1.0	0.0	0.0				0.6385542168674698	0.0		0.4444444444444444		1.0		0.9565217391304348							1.0						1.0																		1.0	1.0				1.0				1.0		0.0	1.0		0.1111111111111111			0.9710144927536232	0.0			1.0	1.0	0.5862068965517241				0.15151515151515152	1.0			0.16129032258064516					0.0	0.0				1.0	0.0		0.0					1.0		1.0					
SKA3_1		1.0		1.0	1.0	1.0		0.04	1.0	1.0	1.0		1.0	0.7142857142857143	1.0						0.0		1.0	1.0			1.0			1.0	0.7						0.0					1.0	1.0								1.0			1.0										1.0																																																																																																																																																																							
SKA3_5		1.0		1.0	1.0	1.0		0.047619047619047616	1.0	1.0	1.0	1.0	1.0		0.8888888888888888	1.0	1.0			0.8947368421052632		1.0		1.0			1.0			1.0	1.0								1.0				1.0	0.0							1.0																																																																																																																																																																																				
SKP2_1	1.0		1.0	1.0	1.0					1.0						1.0	1.0		1.0			1.0												1.0	1.0	1.0		1.0	1.0		1.0																										1.0			1.0			1.0																							1.0						1.0							1.0	0.04854368932038835				1.0													1.0		1.0		1.0		1.0								1.0	0.0					1.0	1.0							1.0	1.0		1.0			1.0	1.0	1.0					1.0	1.0						1.0	1.0		1.0		1.0	1.0	1.0	1.0		1.0			1.0	1.0		1.0	1.0		1.0			1.0		1.0		1.0		1.0		1.0	1.0	1.0	1.0	0.7053571428571429	1.0		1.0		0.21428571428571427	1.0	1.0			1.0				1.0	1.0	1.0		1.0	1.0	1.0		1.0
SLAIN2_1								1.0			1.0							1.0				1.0						0.0	1.0	1.0				0.0																						0.0							0.0																	0.0																	1.0															1.0																																																						1.0																									1.0																						0.6721311475409836								0.0								0.0		
SLC12A2_1				1.0					1.0	1.0													1.0							1.0																				1.0																													1.0	1.0			1.0				1.0	1.0		1.0											1.0																	1.0													1.0		1.0	1.0		1.0			1.0	1.0	1.0	1.0				0.0				1.0	1.0													1.0		1.0															1.0						1.0			1.0																													1.0		1.0			1.0		1.0	1.0		0.0		
SLC16A4_6																																											1.0																		0.0											1.0		1.0							1.0																		1.0				1.0																							1.0													1.0																																													1.0																0.55625												0.0																			
SLC17A5_3															1.0																	0.0	1.0			1.0									1.0									1.0	1.0	1.0								1.0	1.0										1.0												1.0				1.0											1.0			1.0																1.0			1.0										1.0																																																																												1.0																					
SLC1A3_2					0.0			0.0	0.0								1.0																0.0					0.271523178807947				0.0		0.0	0.0																																																																		0.0				0.0										0.0				0.0															0.0	0.0							0.0	0.0		0.0	0.0		0.0				0.0	0.0			1.0		0.0							0.1937984496124031										0.0		0.0	0.0			0.0	0.6724137931034483					0.023809523809523808				0.0							0.10344827586206896		0.0			0.0	0.0		0.0									0.0						
SLC20A1_1					0.0		0.028571428571428567		0.0	0.0	0.1851851851851852		0.0	0.14285714285714285	0.07200000000000001	0.0			0.3882352941176471	0.1686746987951807	0.0	0.0	0.04854368932038835	0.21212121212121213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2463768115942029	0.0	0.06607929515418502		0.010526315789473684	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.15463917525773194	0.009345794392523364	0.0	0.0	0.0	0.0	0.0	0.3491525423728813	0.0	0.2195121951219512		0.0	0.4253731343283582	0.14606741573033707	0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0					0.0	0.0	0.0	0.0	0.0			0.0	0.0		0.0	0.0					0.0		0.0		0.0		0.0	0.0	1.0					0.0			0.40540540540540543	0.0		0.0	0.0	0.0				0.0			0.0		0.10542168674698796	0.0			0.0	0.0	0.0			0.0		0.0	0.0		0.02890173410404624		0.0		0.0		0.0			0.4444444444444444			0.0		0.0		0.0							0.0	0.0				0.0				0.0																											0.0											0.0	0.0			0.0			0.4							0.0										
SLC20A1_5															1.0				1.0	1.0												1.0									0.0														1.0		1.0			1.0	1.0																																								1.0								1.0														1.0																							0.375																																																																				1.0																	
SLC20A2_nmdSE_1						0.0	0.0																	0.0												0.0											0.0																				0.0																																0.0		0.0												1.0												0.0																								0.0																				0.0										0.0			1.0										0.0					1.0						0.0						0.0			0.0				0.0			0.0												
SLC25A13_3								1.0	1.0	1.0									1.0			1.0			1.0												1.0	1.0					1.0			0.9411764705882352			1.0			1.0					1.0			1.0					1.0	0.9726027397260274				1.0					1.0										1.0															1.0																1.0		1.0		1.0						1.0										1.0															1.0	1.0					0.0				1.0		0.5102040816326531															1.0		1.0								1.0	1.0													1.0				0.0																		1.0							
SLC25A14_2		1.0	1.0									1.0												1.0						1.0	1.0	1.0						1.0								1.0			1.0																									1.0																																									1.0												1.0	1.0													1.0			1.0											1.0																				1.0								1.0	1.0			1.0					1.0			1.0			1.0					1.0																							1.0			1.0	0.0	
SLC25A14_3		0.0	1.0									0.0												1.0			0.0			0.0	0.0	1.0						1.0		1.0						0.0			0.0																																																																		0.0												1.0							0.0							0.0			0.0											0.0																												0.0	0.0			1.0					0.0			0.9578947368421052			0.0					0.0										0.0													1.0			0.0	1.0	
SLC25A14_6		0.0	0.0									0.0																			0.0							0.0								1.0			0.8181818181818182																									0.0																	1.0																								0.3333333333333333												0.0	0.0													0.0			0.0											0.0																																0.0								0.0			0.0					0.0																							1.0				0.0	
SLC25A14_8		1.0	1.0									1.0	1.0											1.0			1.0			1.0	1.0							1.0								1.0			1.0																									0.0																																									1.0												1.0	0.0						1.0							1.0			1.0											1.0																				1.0					0.0			1.0	1.0		1.0	0.7762237762237763					1.0			0.4666666666666667			1.0					1.0										1.0			1.0			1.0							1.0			1.0	1.0	
SLC25A16_7																																1.0								1.0										1.0																																																																							1.0																							1.0														1.0																										1.0													1.0		1.0										1.0										1.0				1.0							1.0	
SLC25A19_1	1.0														1.0												1.0						1.0															1.0							1.0	1.0							1.0		1.0	1.0					1.0									1.0											1.0					1.0											1.0						1.0						1.0																									1.0																		1.0						1.0								1.0																				0.0						1.0												1.0		1.0				1.0											
SLC25A19_3																											1.0																					0.0							1.0	1.0									1.0	0.0														1.0											1.0				1.0	1.0											0.0																																																							0.0						1.0								0.009708737864077669																				1.0																				1.0															
SLC25A19_4															1.0												1.0						1.0															1.0							1.0										1.0	1.0														1.0											1.0					1.0											1.0						1.0																															1.0																																1.0																				1.0						1.0												1.0																	
SLC25A19_5																																																0.0							1.0	1.0							1.0		1.0	0.0														1.0											1.0				1.0												0.0																																																							0.0														0.0																										1.0														1.0															
SLC25A26_5												1.0	1.0			1.0		1.0												1.0	1.0	1.0		0.4392523364485981	0.951219512195122				0.0															1.0												1.0												1.0				1.0			1.0			0.9722222222222222									1.0			1.0					0.8075313807531381		1.0		1.0	1.0			0.0							1.0		0.3469387755102041		1.0		1.0			1.0			1.0												1.0			1.0	1.0						1.0								1.0						1.0	0.6444444444444445			0.0	1.0			0.0					0.44											1.0						1.0		1.0						1.0																								1.0	
